"PlayerID","Player","Pos","Age","Bats","Throws","BaseSalary","Team","dummy_Pos","contract_value","dummy_salary","dummy_age"
1818,"Bryce Montes de Oca","RP",26,"","","$700,000 "," NYM",1,7e+05,1,2
1824,"Ryne Nelson","SP",24,"","R","$700,000 "," ARI",1,7e+05,1,1
1827,"Luis F. Ortiz","SP",26,"","R","$700,000 "," SF",1,7e+05,1,2
1830,"Andre Pallante","RP",23,"","","$700,000 "," STL",1,7e+05,1,1
1832,"Luis Perdomo","RP",29,"","R","$700,000 "," MIL",1,7e+05,1,2
1835,"Colin Poche","RP",28,"","L","$700,000 "," TB",1,7e+05,1,2
1836,"Cole Ragans","SP",24,"","","$700,000 "," TEX",1,7e+05,1,1
1840,"Yerry Rodriguez","SP",24,"","R","$700,000 "," TEX",1,7e+05,1,1
1848,"Anibal Sanchez","SP",38,"","R","$2,000,000 "," WSH",1,2e+06,1,3
1856,"Chad Smith","P",27,"","","$700,000 "," COL",1,7e+05,1,2
1860,"Eric Stout","RP",29,"","","$700,000 "," PIT",1,7e+05,1,2
1861,"Peter Strzelecki","RP",27,"","","$700,000 "," MIL",1,7e+05,1,2
1862,"Robert Suarez","RP",31,"","","$5,000,000 "," SD",1,5e+06,3,2
1866,"Jackson Tetreault","SP",26,"","","$700,000 "," WSH",1,7e+05,1,2
1867,"Zack Thompson","RP",24,"","L","$700,000 "," STL",1,7e+05,1,1
1871,"Louie Varland","P",24,"","","$700,000 "," MIN",1,7e+05,1,1
1872,"Drew VerHagen","RP",31,"","R","$2,500,000 "," STL",1,2500000,1,2
1873,"Justin Verlander","SP",39,"","R","$25,000,000 "," HOU",1,2.5e+07,3,3
1877,"Cole Waites","RP",24,"","","$700,000 "," SF",1,7e+05,1,1
1880,"Nash Walters","SP",25,"","","$700,000 "," LAA",1,7e+05,1,1
1881,"Zack Weiss","RP",30,"","R","$700,000 "," LAA",1,7e+05,1,2
1891,"Jimmy Yacabonis","RP",30,"","R","$700,000 "," TB",1,7e+05,1,2
1892,"Kirby Yates","RP",35,"","R","$1,000,000 "," ATL",1,1e+06,1,3
1895,"Rob Zastryzny","RP",30,"","L","$700,000 "," LAA",1,7e+05,1,2
1896,"Scott Oberg","RP",32,"","R","$7,000,000 "," COL",1,7e+06,3,2
1897,"Trevor Rosenthal","RP",32,"","R","$4,500,000 "," MIL",1,4500000,3,2
1898,"Blake Cederlind","RP",26,"","R","$715,000 "," PIT",1,715000,1,2
1899,"Helcris Olivarez","SP",21,"","L","$700,000 "," COL",1,7e+05,1,1
1900,"Ryan Rolison","SP",24,"","L","$700,000 "," COL",1,7e+05,1,1
1901,"James McArthur","SP",25,"","R","$700,000 "," PHI",1,7e+05,1,1
1902,"Kristian Robinson","OF",21,"R","","$700,000 "," ARI",3,7e+05,1,1
1903,"Sam Delaplane","RP",27,"","R","$700,000 "," SF",1,7e+05,1,2
